YEAR,MO,DY,T2M,TS,PRECTOTCORR,PS,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,QV2M,WS10M,WS50M
2006,10,9,14.23,14.69,3.51,74.64,5.49,6.77,0.6,330.05,101.17,124.71,14.02,0.41,2.16,10.38,1.48,2.52
2006,10,10,15.4,15.94,1,74.61,4.95,6.63,0.55,338.88,92.52,122.98,12.94,0.4,2.05,10.99,1.02,1.88
2006,10,11,15.25,15.79,0.54,74.53,6.17,6.49,0.68,315.55,112.52,118.16,15.24,0.45,2.38,11.05,1.99,3.28
2006,10,12,15.58,15.85,1.3,74.44,4.16,6.1,0.46,325.58,76,109.55,10.55,0.31,1.6,11.35,1.23,1.95
2006,10,13,14.78,14.77,6.63,74.44,3.77,6.26,0.42,342.56,70.56,115.03,10.07,0.3,1.57,11.9,1.54,2.49
2006,10,14,14.64,14.98,9.11,74.34,2.78,6.13,0.31,339.09,52.45,111.7,7.62,0.24,1.25,12.02,2.34,3.81
2006,10,15,14,14.07,2.87,74.2,3.9,6.5,0.44,336.56,73.79,121.65,10.77,0.34,1.78,12.15,4.62,7.22
2006,10,16,14.07,14.12,2.35,74.26,3.73,6.45,0.42,332.62,69.99,119.95,10.32,0.32,1.63,11.84,4.7,7.33
2006,10,17,14.94,15.29,0.75,74.41,3.36,6.53,0.38,345.48,63.42,121.4,9.41,0.3,1.52,11.78,1.75,2.84
2006,10,18,15.98,16.02,1.41,74.45,5.44,6.45,0.62,326.48,100.84,119.19,13.99,0.43,2.28,12.21,0.98,1.59
2006,10,19,15.84,15.69,0.59,74.39,4.3,6.31,0.49,322.68,79.45,114.84,11.26,0.34,1.78,11.41,1.86,2.91
2006,10,20,14.4,14.98,0.99,74.39,4.49,6.28,0.52,324.09,81.83,114.47,11.44,0.34,1.8,10.93,1.67,2.9
2006,10,21,14.58,15.08,2.17,74.41,5.1,6.21,0.59,322.28,93.69,113.97,12.91,0.38,1.94,10.86,1.34,2.22
2006,10,22,14.55,15.01,2.96,74.59,5,6.29,0.58,334.86,91.84,114.93,12.7,0.38,1.94,10.56,2.26,3.52
2006,10,23,12.69,13.29,1.28,74.72,3.32,6.31,0.38,343.3,62.1,116.6,9.13,0.27,1.38,10.25,2.84,4.15
2006,10,24,13.36,13.93,2.13,74.68,5.5,6.27,0.64,315.75,100.77,115.02,13.79,0.39,2,9.46,1.45,2.42
2006,10,25,14.1,14.56,3.66,74.68,4.56,6.17,0.53,326.36,83.65,113.31,11.63,0.33,1.69,10.5,1.27,2.18
2006,10,26,14.86,15.19,6.17,74.67,4.41,5.95,0.52,332.91,81.34,109.04,11.27,0.32,1.65,11.72,1.19,2.02
2006,10,27,14.36,14.62,10.37,74.71,3.96,5.78,0.47,329.09,73.16,105.48,10.15,0.3,1.53,11.35,2.51,3.71
2006,10,28,9.14,9.68,0.23,74.86,4.35,6.29,0.52,312.1,79.94,115.88,11.42,0.34,1.8,6.53,3.37,4.76
2006,10,29,10.66,9.5,0.04,74.67,6.4,6.55,0.77,273.77,115.58,118.88,15.62,0.45,2.3,4.7,1.12,1.89
2006,10,30,12.06,11.05,0,74.55,6.45,6.48,0.77,268.28,114.31,115.38,15.38,0.43,2.21,6.77,2.16,3.23
2006,10,31,12.3,11.55,0,74.51,6.16,6.18,0.74,278.24,109.7,110.67,14.66,0.41,2.18,7.2,2.12,3.37
2006,11,1,12.46,11.85,0,74.54,6.08,6.13,0.73,272.32,106.26,107.56,14.16,0.41,2.15,7.14,1.86,3.05
2006,11,2,10.84,11.37,0.16,74.67,6.11,6.12,0.74,274.2,108.48,109.18,14.51,0.42,2.2,7.69,3.27,4.93
2006,11,3,11.42,11.97,0.36,74.71,4.66,6.28,0.57,311.85,85.14,114.4,11.91,0.35,1.85,9.03,4.11,6.03
2006,11,4,12.5,13.19,0.09,74.68,4.46,6.15,0.55,319.2,82.25,113.8,11.62,0.34,1.82,9.16,2.34,3.68
2006,11,5,12.25,12.85,5.16,74.58,4.7,6.01,0.58,321.98,86.52,110.9,11.99,0.34,1.85,9.64,1.16,1.91
2006,11,6,12.69,12.73,1.97,74.57,3.83,5.62,0.48,313.64,70.52,100.94,9.79,0.28,1.52,10.13,1.34,2.3
2006,11,7,11.48,11.67,0.65,74.6,3.87,5.62,0.48,311.84,69.99,99.73,9.77,0.27,1.47,9.77,1.82,3.11
2006,11,8,13.01,13.17,0.15,74.47,4.58,5.94,0.57,315.38,83.46,108.62,11.65,0.32,1.7,10.19,0.98,1.55
2006,11,9,13.26,12.93,0.18,74.47,3.8,5.72,0.48,322.72,70.56,105.68,9.98,0.29,1.52,10.07,1.74,2.63
2006,11,10,13.45,13.26,2.97,74.57,3.71,5.69,0.47,330.67,68.3,104.34,9.68,0.29,1.57,9.58,0.94,1.55
2006,11,11,12.42,12.35,5.23,74.68,3.56,5.5,0.45,336.42,66.04,100.67,9.38,0.28,1.55,10.25,1.45,2.33
2006,11,12,12.3,12.83,2.92,74.68,3.34,5.64,0.42,332.88,62.3,103.6,9.03,0.27,1.51,9.89,1.07,1.88
2006,11,13,12.9,13.18,8.02,74.63,3.77,5.41,0.48,320.14,69.27,97.55,9.48,0.27,1.47,10.62,1.7,2.72
2006,11,14,12.83,13.11,1.21,74.44,3.63,5.6,0.46,315.26,66.8,102.23,9.42,0.27,1.5,10.13,1.59,2.66
2006,11,15,12.06,12.12,0.97,74.31,5.52,5.83,0.71,291.06,99.41,105.41,13.4,0.38,1.97,9.52,1.99,3.17
2006,11,16,9.36,9.46,0.71,74.41,3.5,5.61,0.45,312.15,64.88,103.09,9.3,0.25,1.36,8.06,1.53,2.15
2006,11,17,11.63,10.9,0.02,74.48,5.28,5.77,0.68,288.7,94.63,104.11,12.72,0.33,1.7,7.39,1.37,2.05
2006,11,18,9.33,9.02,0.5,74.55,4.19,5.5,0.55,292.33,74.76,96.69,10.3,0.27,1.48,6.35,2.39,3.78
2006,11,19,7.62,8.11,4.97,74.65,2.16,5.48,0.28,313.77,41.11,99.2,6.19,0.18,0.95,7.02,3.59,5.04
2006,11,20,6.45,7.09,1.61,74.85,2.58,5.47,0.34,306.11,47.03,96.84,6.91,0.2,1.08,6.53,6.05,8.34
2006,11,21,5.6,6.19,0.34,74.83,4.77,6.02,0.62,272.2,84.76,107.01,11.88,0.33,1.74,5.62,4.05,5.52
2006,11,22,6.88,6.76,0,74.7,6.06,6.06,0.8,237.51,106.46,107.19,14.19,0.38,1.91,4.21,1.49,2.49
2006,11,23,8.42,7.32,0,74.57,6.01,5.97,0.8,242.39,106.55,106.63,14.13,0.37,1.87,4.7,0.91,1.52
2006,11,24,8.93,8.48,0,74.43,5.85,5.82,0.78,251.26,103.36,103.5,13.7,0.36,1.82,6.1,1.04,1.7
2006,11,25,9.44,8.69,0,74.41,5.75,5.71,0.77,256.87,101.49,101.7,13.42,0.34,1.77,6.29,0.89,1.29
2006,11,26,9.95,8.73,0,74.5,5.6,5.57,0.75,263.57,97.87,98.08,12.91,0.33,1.66,6.77,1.48,2.15
2006,11,27,10.17,8.65,0,74.55,5.56,5.53,0.74,248.95,95.63,96.02,12.52,0.32,1.63,6.35,1.98,2.92
2006,11,28,11.26,8.92,0,74.51,5.48,5.53,0.74,251.33,95.09,96.71,12.47,0.31,1.59,6.35,1.23,1.75
2006,11,29,11.37,9.4,0,74.44,5.65,5.64,0.77,253.64,100.02,100.76,13.25,0.34,1.7,6.96,2,2.78
2006,11,30,12.19,11,0.12,74.53,5.36,5.35,0.73,265.02,93.32,93.91,12.31,0.33,1.66,6.9,2.2,3.35
2006,12,1,10.77,10.92,0.02,74.66,5.26,5.53,0.71,277.23,94.15,99.67,12.52,0.33,1.73,7.2,1.52,2.29
2006,12,2,11.68,10.73,0,74.68,5.44,5.49,0.74,278.12,97.53,99.51,12.88,0.34,1.73,7.69,0.97,1.46
2006,12,3,9.83,9.48,1.88,74.82,3.1,5.4,0.42,316.45,56.37,98.6,7.91,0.21,1.13,8.24,3.49,4.7
2006,12,4,6.3,7.2,0.3,74.87,4.37,5.36,0.6,294.68,79.48,97.88,10.89,0.3,1.57,6.29,3.93,5.16
2006,12,5,9.12,9.45,0.04,74.78,5.1,5.44,0.7,283.23,91.99,98.83,12.3,0.33,1.68,6.47,1.29,2.05
2006,12,6,11.02,10.59,0,74.69,5.55,5.52,0.77,270.83,99.49,99.88,13.14,0.34,1.71,7.26,1.43,2.23
2006,12,7,11.24,10.48,0.05,74.76,4.38,4.92,0.6,293.12,76.11,85.4,10.04,0.25,1.32,7.14,1.52,2.15
2006,12,8,8.44,9.12,0.42,74.88,2.93,5.16,0.41,314.53,53.24,92.82,7.55,0.19,0.98,7.39,3.07,4.24
2006,12,9,8.3,8.8,0.22,74.79,4.03,5.32,0.55,292.78,72.23,95.36,9.98,0.24,1.26,6.47,1.56,2.32
2006,12,10,10.08,9.08,0.01,74.77,4.93,5.38,0.68,267.46,86.78,95.37,11.52,0.28,1.44,6.59,1.27,1.81
2006,12,11,10.29,9.62,0,74.81,5,5.43,0.7,273.27,88.97,97.38,11.85,0.3,1.57,6.71,1.27,1.97
2006,12,12,9.91,10.1,0,74.82,4.91,5.4,0.68,275.66,87.08,96.63,11.55,0.3,1.59,7.08,1.78,2.76
2006,12,13,10.33,10.59,0.32,74.74,4.81,5.39,0.67,272,86.1,97.41,11.56,0.31,1.66,7.57,1.52,2.35
2006,12,14,9.64,8.87,1.58,74.57,4.95,5.34,0.69,264.52,87.52,95.09,11.73,0.32,1.68,7.02,2.05,2.93
2006,12,15,10.02,8.78,0.39,74.49,5.32,5.3,0.74,250.28,92.38,92.8,12.05,0.31,1.59,6.1,1.07,1.51
2006,12,16,10.51,8.66,0.01,74.57,5.29,5.3,0.73,254.16,92.32,93.35,12.09,0.3,1.5,6.23,1.75,2.47
2006,12,17,11.82,9.04,0,74.68,4.73,5.37,0.66,267.55,83.66,95.36,11.22,0.28,1.45,5.43,1.24,1.73
2006,12,18,12.26,10.29,0,74.74,5.03,5.01,0.7,263.91,87.2,87.78,11.26,0.27,1.32,5.98,0.95,1.41
2006,12,19,12.22,10.99,0.02,74.74,4.5,5.24,0.62,283.73,80.69,94.04,10.91,0.27,1.4,7.57,0.95,1.43
2006,12,20,11.93,11.44,0,74.59,4.64,5.14,0.65,279.16,82.27,91.84,10.95,0.27,1.41,7.57,2.33,3.44
2006,12,21,11.76,10.99,0,74.58,4.9,5.3,0.69,285.18,88.37,96.22,11.89,0.3,1.59,7.75,1.9,2.66
2006,12,22,10.63,10.57,0,74.55,4.49,4.84,0.62,272.16,78.43,85.34,10.32,0.27,1.37,7.81,2.34,3.55
2006,12,23,9.69,9.79,1.37,74.48,4.89,5.42,0.68,266.75,86.89,97.41,11.62,0.29,1.51,7.87,3.95,6.16
2006,12,24,7.99,7.88,0.99,74.45,5.47,5.53,0.77,244.34,96.91,98.97,12.79,0.34,1.73,6.65,3.62,5.37
2006,12,25,5.62,4.94,0,74.63,5.63,5.66,0.79,216,96.7,98.04,12.74,0.34,-999,3.85,2.72,4.14
2006,12,26,7.4,5.81,0,74.69,5.81,5.84,0.81,218.02,99.89,101.16,13.18,0.36,-999,3.11,1.07,1.69
2006,12,27,8.02,6.06,0,74.57,5.71,5.75,0.8,230.7,99.56,101.07,13.13,0.36,1.88,3.54,1.85,2.85
2006,12,28,7.12,5.72,0,74.48,5.69,5.65,0.79,237.33,99.38,99.55,13.06,0.35,1.85,4.03,3.72,5.84
2006,12,29,8.24,8.05,0,74.52,5.55,5.54,0.77,245.87,99.52,100.28,13.12,0.32,1.61,6.65,4.17,6.8
2006,12,30,9.51,8.64,0.08,74.57,5.24,5.46,0.73,256.3,93.12,97.94,12.31,0.3,1.57,6.41,3.77,5.76
2006,12,31,10.94,9.48,0.2,74.63,4.13,4.99,0.57,286.34,72.87,87.99,9.84,0.25,1.34,6.71,2.51,3.63
2007,1,1,10.18,10.5,0.37,74.63,3.62,4.97,0.5,309.12,65.75,89.38,9.09,0.24,1.31,7.93,1.9,2.93
2007,1,2,11.03,10.98,0.11,74.6,3.84,5.29,0.53,294.86,70.05,96.23,9.79,0.27,1.44,7.75,2.06,3.34
2007,1,3,10.96,11.34,0.02,74.65,4.15,5.14,0.57,294.12,74.85,92.24,10.22,0.26,1.38,7.93,2.62,4.45
2007,1,4,10.37,9.93,0,74.55,4.39,5.3,0.6,290.86,78.81,94.93,10.76,0.27,1.44,7.63,2.62,3.98
2007,1,5,10.27,9.6,0,74.43,5.48,5.53,0.75,258.3,97.29,99.07,12.82,0.32,1.62,6.29,1.84,2.8
2007,1,6,11.73,10.12,0,74.43,5.62,5.59,0.77,254.62,99.92,100.28,13.15,0.32,1.64,5.86,2,2.86
2007,1,7,11.21,11.31,0.07,74.61,4.98,5.03,0.68,273.27,85.51,87.09,11.05,0.27,1.36,6.84,2.22,3.19
2007,1,8,8.81,9.44,0.01,74.77,4.74,5.47,0.65,290.44,84.52,97.69,11.39,0.3,1.55,6.35,2.14,3
2007,1,9,9.42,10.06,0.04,74.81,4.75,5.54,0.64,290.78,85.7,100.39,11.5,0.29,1.49,5.98,2.46,3.34
2007,1,10,10.37,10.76,0,74.68,5.31,5.64,0.72,275.87,95.49,102.07,12.72,0.31,1.58,6.53,0.95,1.46
2007,1,11,11.48,11.8,0,74.65,5.25,5.56,0.71,275.15,93.96,100.19,12.46,0.3,1.54,6.96,1.21,2.3
2007,1,12,11.46,10.85,0,74.64,5.58,5.63,0.75,258.7,99.38,101.23,13.12,0.32,1.62,5.98,1.68,2.64
2007,1,13,12.28,11.14,0,74.61,5.04,5.45,0.67,266.69,88.41,96.24,11.8,0.3,1.55,5.98,1.12,1.66
2007,1,14,13.05,12.19,0,74.54,5.65,5.66,0.76,267.35,101.27,102.39,13.42,0.34,1.76,6.9,0.62,0.93
2007,1,15,13.27,12.78,0.08,74.59,5.42,5.52,0.72,279.41,96.18,98.59,12.73,0.33,1.7,7.45,2.02,2.9
2007,1,16,12.36,12.83,0.08,74.68,5.61,5.61,0.74,273.23,99.79,100.62,13.2,0.34,1.73,7.26,1.78,2.81
2007,1,17,11.53,11.28,0,74.76,5.15,5.79,0.68,277.52,92.61,104.98,12.48,0.33,1.7,7.02,1.91,2.77
2007,1,18,12.05,11.1,0.01,74.76,5.83,5.81,0.77,263.6,103.77,104.2,13.74,0.36,1.86,6.04,1.41,2.09
2007,1,19,10.75,10.65,0,74.67,5.41,5.43,0.71,259.02,92.83,94.02,12.07,0.31,1.6,5.74,1.73,2.88
2007,1,20,9.66,9.68,0,74.52,4.82,5.38,0.63,267.18,83.43,93.52,11.07,0.29,1.51,6.23,2.34,3.57
2007,1,21,11.06,10.76,0.01,74.45,5.46,5.68,0.71,272.4,98.27,102.94,13.12,0.34,1.77,6.96,2.95,4.36
2007,1,22,11.8,11.52,1.92,74.44,4.96,5.75,0.64,288.45,89.84,104.49,12.2,0.32,1.72,6.84,2.12,3.16
2007,1,23,10.98,10.95,0.24,74.33,4.33,5.25,0.56,300.64,76.43,92.31,10.37,0.27,1.49,7.75,2.44,3.55
2007,1,24,10.34,10.74,0.42,74.37,2.63,5.28,0.34,319.64,47.84,93.94,6.91,0.2,1.05,8.36,3.35,5.17
2007,1,25,10.86,11.44,0.05,74.54,3.96,5.52,0.51,307.02,71.69,99,10.04,0.27,1.45,7.87,1.69,2.58
2007,1,26,11.19,11.73,0.72,74.5,3.99,5.65,0.51,310.56,73.25,102.75,10.34,0.29,1.53,8,3.27,5.15
2007,1,27,9.54,9.37,0.12,74.59,2.17,5.36,0.27,321.94,40.23,95.15,5.91,0.16,0.86,7.08,2.59,3.74
2007,1,28,10.52,11.06,0,74.61,5.38,5.66,0.68,273.02,93.57,98.65,12.43,0.32,1.66,5.8,1.41,2.32
2007,1,29,10.48,10.5,0,74.63,4.38,5.87,0.55,303.88,79.92,106.42,11.26,0.3,1.62,6.9,2.73,4.07
2007,1,30,11.64,11.49,0,74.61,4.46,5.78,0.55,301.18,81.41,105.49,11.3,0.3,1.61,7.51,2.91,4.33
2007,1,31,11.62,11.48,0.33,74.46,5.9,6.04,0.73,274.03,106.62,109.85,14.29,0.38,1.96,7.51,3.75,5.65
2007,2,1,10.74,10.74,0.29,74.34,3.98,6.05,0.49,300.52,72.53,110.2,10.36,0.3,1.57,7.02,4.86,7.38
2007,2,2,11.98,11.55,0.03,74.44,5.4,6.17,0.66,294.31,97.06,111.14,13.34,0.37,1.95,6.29,2.79,4.31
2007,2,3,9.78,10.16,3.49,74.65,3.38,5.81,0.41,316.07,61.77,103.84,8.88,0.25,1.34,7.81,2.14,3.2
2007,2,4,7.46,7.76,9.78,74.65,2.76,5.41,0.34,316.29,51.88,95.57,7.4,0.21,1.12,7.32,1.6,2.34
2007,2,5,8.28,9.42,5.09,74.72,2.96,6.12,0.36,326.6,54.91,111.03,8.11,0.23,1.24,7.08,1.91,2.87
2007,2,6,9.62,10.26,0.32,74.8,5.04,6.21,0.61,295.9,91.07,112.22,12.64,0.37,1.92,6.35,1.64,2.31
2007,2,7,10.65,10.31,0,74.73,5.35,6.34,0.65,285.72,96.35,115.2,13.22,0.37,1.94,6.1,2,2.8
2007,2,8,11.46,11.48,0,74.68,5.87,6.21,0.7,279.36,103.82,110.59,13.9,0.36,1.84,6.35,1.23,1.8
2007,2,9,11.83,11.68,1.27,74.67,4.59,6.01,0.55,301.91,82.38,107.34,11.29,0.3,1.5,7.26,1.51,2.21
2007,2,10,9.76,10.02,1.63,74.67,4.36,6.24,0.52,284.38,78.57,111.86,10.84,0.28,1.45,6.77,1.72,2.77
2007,2,11,10.4,10.73,0.01,74.6,6.19,6.35,0.73,254.34,108.93,112.34,14.62,0.37,1.85,5.74,1.48,2.27
2007,2,12,10.33,10.33,0,74.54,6.68,6.66,0.79,247.09,117.87,118.13,15.83,0.4,2.01,5.92,3.37,5.05
2007,2,13,11.51,10.14,0,74.46,6.76,6.73,0.79,241.98,118.56,118.72,15.87,0.42,2.16,3.78,2.43,3.51
2007,2,14,12.65,10.93,0,74.41,6.67,6.65,0.78,241.77,115.83,116.04,15.52,0.45,2.34,3.97,2.62,3.78
2007,2,15,12.43,11.01,0.02,74.45,6.59,6.56,0.77,244.8,114.27,114.38,15.27,0.45,2.38,4.64,2.39,3.35
2007,2,16,10.75,10.49,0.03,74.56,6.49,6.49,0.75,252.2,113.46,113.95,15.17,0.45,2.43,5.98,3.05,4.4
2007,2,17,11.77,11.9,0,74.69,6.48,6.45,0.74,259.09,115.3,115.36,15.45,0.46,2.46,5.86,3.1,4.28
2007,2,18,9.73,10.91,0,74.82,6.31,6.34,0.72,265.19,112.44,113.61,15.1,0.44,2.29,5.74,2.02,2.73
2007,2,19,13.05,13.33,0.41,74.7,6.16,6.76,0.7,279.59,111.52,122.67,15.26,0.47,2.52,6.77,1.34,2.02
2007,2,20,14.74,14.23,0.02,74.61,6.25,6.69,0.71,280.93,112.3,120.59,15.23,0.46,2.46,6.47,1.62,2.33
2007,2,21,15.31,14.84,0,74.6,6.67,6.65,0.75,291.05,118.73,118.88,15.9,0.48,2.52,6.53,1.34,1.91
2007,2,22,14.67,14.83,0,74.66,6.3,6.28,0.71,284.28,110.62,110.76,14.64,0.44,2.34,6.65,1.27,1.86
2007,2,23,14.23,14.5,0,74.53,6.8,6.81,0.76,273.66,120.81,121.36,16.29,0.49,2.6,5.98,2.19,3.47
2007,2,24,14.17,14.07,0,74.42,6.77,6.85,0.76,266.52,120.31,122.02,16.23,0.48,2.55,6.23,2.48,3.64
2007,2,25,13.9,13.55,0,74.42,6.99,7.03,0.77,256.77,122.06,123.03,16.39,0.5,2.67,5.37,2.43,3.52
2007,2,26,13.52,12.3,0,74.45,6.64,7.11,0.73,261.99,117.72,126.12,16.14,0.5,2.64,4.33,2.66,3.86
2007,2,27,14.65,12.72,0,74.41,7.19,7.19,0.79,245.6,125.33,125.69,16.91,0.52,2.75,3.72,2.28,3.11
2007,2,28,14.85,13.56,0,74.32,7.09,7.09,0.77,254.02,124.73,125.15,16.84,0.5,2.64,3.91,2.43,3.48
2007,3,1,15.8,14.51,0,74.24,7.26,7.24,0.79,253.52,127.59,127.66,17.2,0.49,2.55,4.03,2.09,2.97
2007,3,2,15.51,14.75,0,74.25,7.16,7.14,0.77,256.82,125.16,125.32,16.86,0.48,2.5,4.46,2.16,3.09
2007,3,3,15.76,15.16,1.5,74.41,7.24,7.22,0.78,256.62,125.88,126.01,16.92,0.48,2.52,4.82,1.45,2.02
2007,3,4,10.93,12.27,12.17,74.71,6.2,6.7,0.66,285.79,109.31,117.45,14.7,0.42,2.17,7.08,2.51,3.27
2007,3,5,9.49,10.98,4.39,74.78,7.01,7.08,0.75,267.88,123.91,125.41,16.73,0.45,2.32,5.68,2.38,3.16
2007,3,6,11.48,11.97,0.07,74.75,7.36,7.37,0.79,257.01,130.3,130.76,17.69,0.47,2.4,4.7,1.99,2.96
2007,3,7,13.23,13.3,0.06,74.65,7.12,7.17,0.76,272.84,126.52,127.82,17.14,0.45,2.31,5.43,1.99,2.87
2007,3,8,14.08,14.6,0.01,74.55,6.38,6.97,0.67,292.09,115.46,126.01,15.72,0.43,2.18,7.14,2.41,3.61
2007,3,9,13.68,13.91,1.1,74.56,4.82,6.51,0.51,312.56,86.22,114.29,11.56,0.32,1.62,7.93,1.3,1.96
2007,3,10,12.23,12.85,1.54,74.66,3.7,6.32,0.39,317.16,66.83,109.37,9.03,0.27,1.34,8.91,1.34,2.16
2007,3,11,12.08,12.54,2.94,74.64,4.47,6.79,0.47,316.56,81.72,121.25,11.34,0.33,1.68,8.79,1.45,2.23
2007,3,12,11.84,12.01,2.13,74.7,4.02,6.9,0.42,319.11,74.23,123.84,10.47,0.31,1.55,7.75,0.89,1.29
2007,3,13,12.37,12.96,1.42,74.79,3.6,6.93,0.38,332.95,66.59,124.51,9.45,0.27,1.38,7.87,1.39,2.04
2007,3,14,13.83,14.23,0.18,74.63,6.26,7.37,0.65,298.7,114.51,134.55,15.83,0.45,2.31,6.59,2.2,3.27
2007,3,15,14.08,13.91,0.03,74.58,7.18,7.47,0.74,274.07,128.63,133.58,17.47,0.5,2.62,4.64,1.91,2.8
2007,3,16,13.92,15.05,0,74.71,6.27,6.91,0.64,287.11,110.44,120.85,14.84,0.44,2.28,5.86,2.77,3.78
2007,3,17,11.8,13.11,0,74.8,7.25,7.45,0.74,276.96,130.62,134.07,17.73,0.52,2.69,5.68,2.93,4.12
2007,3,18,13.48,13.45,0,74.66,7.59,7.63,0.77,263.52,134.26,134.95,18.26,0.52,2.73,3.78,2.07,3.08
2007,3,19,14.86,15.86,0.03,74.67,6.95,7.48,0.7,287.19,125.55,134.84,17.29,0.51,2.64,6.16,1.6,2.72
2007,3,20,15.88,16.87,0.16,74.72,6.39,7.39,0.65,302.22,115.41,132.88,15.84,0.48,2.47,6.96,0.87,1.32
2007,3,21,15.31,16.4,0.05,74.64,6.61,7.49,0.66,295.58,118.8,134.23,16.26,0.48,2.52,6.96,1.01,1.69
2007,3,22,14.61,15.59,0,74.58,6.91,7.54,0.7,282.8,124.43,135.28,17.04,0.51,2.65,5.07,1.58,2.55
2007,3,23,14.35,15.31,0.02,74.52,7.1,7.69,0.71,284.58,127.59,138.02,17.63,0.54,2.81,5.62,1.62,2.58
2007,3,24,14.51,15.73,0.35,74.6,6.49,7.5,0.65,300.29,116.39,133.42,15.91,0.48,2.51,6.96,1.33,2.14
2007,3,25,15.01,16.58,0.04,74.65,5.14,7.42,0.52,310,92.92,131.46,13.03,0.41,2.12,7.45,1.5,2.19
2007,3,26,15.23,16.55,0.06,74.53,6.08,7.41,0.6,311.59,110.55,133.38,15.2,0.48,2.48,7.57,2.05,3.03
2007,3,27,15.52,16.98,1.87,74.5,5.02,7.06,0.5,335.49,91.68,126.28,12.72,0.4,2.07,9.16,1.41,2.08
2007,3,28,15.8,16.92,1.13,74.48,5.43,7.05,0.54,321.03,97.8,125.2,13.09,0.4,2.03,8.91,1.52,2.26
2007,3,29,16.34,17.67,0.27,74.48,6.4,7.26,0.63,303.76,114.15,129.12,15.24,0.46,2.4,7.2,1.13,1.98
2007,3,30,16,17.2,0.52,74.47,6.91,7.58,0.68,297.25,125.45,136.99,17.09,0.51,2.67,7.26,1.55,2.41
2007,3,31,16.03,17.04,0.74,74.39,5.98,7.38,0.59,305.84,108.24,132.32,14.7,0.45,2.34,7.87,0.87,1.34
2007,4,1,14.8,15.59,3.05,74.49,4.9,7.35,0.48,323.56,90.4,132.97,12.61,0.38,1.97,9.03,2.22,3.34
2007,4,2,14.63,15.73,2.15,74.64,5.28,7.48,0.52,328.85,98.62,135.69,13.92,0.42,2.16,9.28,1.8,2.62
2007,4,3,13.48,13.69,2.26,74.7,4.74,7.62,0.46,312.18,88.67,139.08,12.62,0.38,1.95,9.03,1.58,2.27
2007,4,4,14.08,15.31,3.31,74.61,5.38,7.63,0.52,308.98,99.35,136.95,13.85,0.41,2.12,8.3,2.02,2.98
2007,4,5,13.48,15.4,0.54,74.58,6.22,7.94,0.6,311.33,113.95,143.46,16.05,0.47,2.42,7.51,2.7,3.77
2007,4,6,14.26,15.88,0.01,74.54,7.82,8.11,0.76,288.35,141,145.48,19.48,0.58,3.02,6.1,1.51,2
2007,4,7,13.84,15,0.09,74.47,5.6,7.31,0.54,299.25,101.1,130.05,13.77,0.41,2.11,6.84,3.15,4.73
2007,4,8,13.12,14.34,0.03,74.5,7.15,7.62,0.69,279.36,127.85,134.75,17.32,0.52,2.72,5.8,3.17,4.58
2007,4,9,12.4,13.52,0,74.5,6.67,8.01,0.64,281.75,120.91,143.27,16.84,0.51,2.6,5.43,4.15,6.25
2007,4,10,12.54,13.58,0,74.36,8.27,8.36,0.8,253.04,147.88,148.53,20.38,0.59,3.09,5,4.1,5.98
2007,4,11,13.91,14.33,0,74.3,8.18,8.39,0.78,256.84,146.09,148.97,20.16,0.59,3.09,3.97,2.17,3.17
2007,4,12,14.01,14.19,0,74.41,8.29,8.42,0.79,247.91,145.82,147.11,19.99,0.61,3.2,3.78,3.33,4.8
2007,4,13,12.75,12.42,0,74.47,7.53,8.48,0.72,265.59,134.8,149.77,18.9,0.59,3.16,3.6,3.38,4.94
2007,4,14,15.01,15.04,0,74.48,7.21,8.26,0.69,295.98,131.1,148.34,18.3,0.59,3.17,3.54,2.14,3.13
2007,4,15,14.72,16.01,0.01,74.62,7.53,7.95,0.72,295.66,138.3,144.7,19.09,0.62,3.31,5.31,2.05,3.16
2007,4,16,17.08,17.72,0,74.64,7.4,7.93,0.7,296.16,136.8,145.31,18.82,0.59,3.15,5.98,2.22,3.17
2007,4,17,17.58,18.8,0.03,74.55,7.3,7.99,0.69,297.95,133.92,145.12,18.36,0.57,3,6.65,2.84,4.16
2007,4,18,17.74,19.46,0.09,74.46,6.29,7.48,0.59,312.85,113.52,132.95,15.12,0.48,2.51,6.71,1.88,3.16
2007,4,19,17.11,18.34,1.66,74.44,6.27,7.9,0.59,316.29,115.14,142.82,15.87,0.5,2.61,7.08,2.3,3.48
2007,4,20,17.12,17.84,0.3,74.54,6.88,7.89,0.65,304.7,126.34,143.1,17.41,0.55,2.96,7.14,1.73,2.54
2007,4,21,17.09,18.13,0.63,74.58,6.92,8.1,0.65,295.45,127.08,146.73,17.56,0.55,2.86,6.96,2.49,3.49
2007,4,22,18.05,19.19,0.61,74.67,6.49,7.96,0.61,319.52,119.62,144.13,16.59,0.52,2.73,6.84,1.19,1.78
